Date,Price,Open,High,Low,Vol.,detail,Change %
2009:08:25,934.61,948.46,948.46,930.45,21.431,-13.85,-1.46%
2009:08:24,948.46,954.99,959.34,942.495,20.379,-6.53,-0.68%
2009:08:21,954.99,947.06,960.745,946.78,19.765,7.93,0.84%
2009:08:20,947.06,946.14,952.425,940.26,19.9,0.92,0.10%
2009:08:19,946.14,946.34,949.905,942.185,17.11,-0.2,-0.02%
2009:08:18,946.34,955.09,956.99,942.68,23.895,-8.75,-0.92%
2009:08:17,955.09,963.45,965.58,953.46,25.368,-8.36,-0.87%
2009:08:14,963.45,963.49,971.865,956.465,24.948,-0.04,0.00%
2009:08:13,963.49,966.89,968.19,959.08,22.937,-3.4,-0.35%
2009:08:12,966.89,956.86,970.31,951.26,25.317,10.03,1.05%
2009:08:11,956.86,954.05,962.395,952.195,23.602,2.81,0.29%
2009:08:10,954.05,934.43,956.995,932.67,19.3,19.62,2.10%
2009:08:07,934.43,929.91,937.235,928.83,14.828,4.52,0.49%
2009:08:06,929.91,937.56,941.13,925.81,19.491,-7.65,-0.82%
2009:08:05,937.56,953.84,956.86,934.42,18.668,-16.28,-1.71%
2009:08:04,953.84,951.37,959.14,948.06,18.958,2.47,0.26%
2009:08:03,951.37,949.21,954.325,947.36,16.036,2.16,0.23%
2009:07:31,949.21,951.28,957.525,947.56,19.452,-2.07,-0.22%
2009:07:30,951.28,948.6,954.67,944.93,18.466,2.68,0.28%
2009:07:29,948.6,948.85,953.9,944.5,18.021,-0.25,-0.03%
2009:07:28,948.85,937.58,955.385,937.25,18.19,11.27,1.20%
2009:07:27,937.58,937.36,940.125,931.985,15.032,0.22,0.02%
2009:07:24,937.36,939.14,940.645,932.815,17.287,-1.78,-0.19%
2009:07:23,939.14,925.67,942.295,924.76,19.509,13.47,1.46%
2009:07:22,925.67,920.25,927.87,918.03,20.252,5.42,0.59%
2009:07:21,920.25,912.99,923.485,908.065,21.107,7.26,0.80%
2009:07:20,912.99,912.32,915.455,907.005,19.715,0.67,0.07%
2009:07:17,912.32,909.49,918.605,906.56,20.914,2.83,0.31%
2009:07:16,909.49,924.54,925.85,905.165,24.258,-15.05,-1.63%
2009:07:15,924.54,925.07,932.27,921.43,20.08,-0.53,-0.06%
2009:07:14,925.07,932.62,932.65,920.805,18.244,-7.55,-0.81%
2009:07:13,932.62,929.77,934.48,927.97,7.901,2.85,0.31%
2009:07:10,929.77,940.69,941.72,926.66,20.069,-10.92,-1.16%
2009:07:09,940.69,926.44,946.535,926.2,21.058,14.25,1.54%
2009:07:08,926.44,937.99,945.145,923.56,20.603,-11.55,-1.23%
2009:07:07,937.99,939.63,942.935,933.23,14.662,-1.64,-0.17%
2009:07:06,939.63,939.13,948.675,936.625,14.345,0.5,0.05%
2009:07:03,939.13,931.37,940.105,930.21,23.524,7.76,0.83%
2009:07:02,931.37,925.73,942.405,922.6,27.023,5.64,0.61%
2009:07:01,925.73,922.62,926.865,913.21,23.847,3.11,0.34%
2009:06:30,922.62,934.08,935.28,918.36,22.284,-11.46,-1.23%
2009:06:29,934.08,933.44,939.29,931.36,20.12,0.64,0.07%
2009:06:26,933.44,938.58,943.41,930.415,24.084,-5.14,-0.55%
2009:06:25,938.58,934.77,940.415,928.015,25.929,3.81,0.41%
2009:06:24,934.77,928.33,939.715,927.23,24.752,6.44,0.69%
2009:06:23,928.33,939.26,939.26,926.275,24.012,-10.93,-1.16%
2009:06:22,939.26,954.79,958.31,936.215,25.61,-15.53,-1.63%
2009:06:19,954.79,954.3,962.105,942.995,29.818,0.49,0.05%
2009:06:18,954.3,954.71,965.57,947.18,29.449,-0.41,-0.04%
2009:06:17,954.71,951.92,962.225,947.565,27.321,2.79,0.29%
2009:06:16,951.92,955.35,960.15,943.565,20.761,-3.43,-0.36%
2009:06:15,955.35,980.2,983.77,953.1,26.119,-24.85,-2.54%
2009:06:12,980.2,963,981.955,960.955,33.009,17.2,1.79%
2009:06:11,963,981.75,990.305,960.605,29.047,-18.75,-1.91%
2009:06:10,981.75,975.05,986.825,969.555,31.533,6.7,0.69%
2009:06:09,975.05,979.1,988.935,973.605,36.776,-4.05,-0.41%
2009:06:08,979.1,959.41,980.35,959.01,46.69,19.69,2.05%
2009:06:05,959.41,949.8,965.31,944.55,41.621,9.61,1.01%
2009:06:04,949.8,951.8,959.655,946.775,38.183,-2,-0.21%
2009:06:03,951.8,958.97,958.97,940.98,20.262,-7.17,-0.75%
2009:06:02,958.97,957.3,960.075,952.925,11.355,1.67,0.17%
2009:06:01,957.3,953.82,961.75,950.225,28.467,3.48,0.36%
2009:05:29,953.82,938.65,956.57,936.02,24.407,15.17,1.62%
2009:05:28,938.65,925.05,940.825,925.05,33.844,13.6,1.47%
2009:05:27,925.05,918.35,929.75,917.93,33.26,6.7,0.73%
2009:05:26,918.35,931.78,934.1,915.3,32.46,-13.43,-1.44%
2009:05:25,931.78,926.52,934.27,924.02,29.814,5.26,0.57%
2009:05:22,926.52,926.3,929.1,920.375,31.859,0.22,0.02%
2009:05:21,926.3,923.29,930.755,917.68,24.029,3.01,0.33%
2009:05:20,923.29,913.6,924.295,912.025,27.234,9.69,1.06%
2009:05:19,913.6,916.66,917.96,908.715,29.675,-3.06,-0.33%
2009:05:18,916.66,910.61,920.215,905.415,37.496,6.05,0.66%
2009:05:15,910.61,911.05,925.725,908.72,29.839,-0.44,-0.05%
2009:05:14,911.05,897.15,912.715,895.4,28.954,13.9,1.55%
2009:05:13,897.15,901.9,915.95,894.85,27.909,-4.75,-0.53%
2009:05:12,901.9,886.55,907.45,885.35,44.662,15.35,1.73%
2009:05:11,886.55,888,889.95,880.2,26.031,-1.45,-0.16%
2009:05:08,888,897.9,900.13,881.105,52.496,-9.9,-1.10%
2009:05:07,897.9,893.45,903.15,886.725,35.654,4.45,0.50%
2009:05:06,893.45,906.2,906.73,884.41,33.023,-12.75,-1.41%
2009:05:05,906.2,912.86,918.65,905.25,37.646,-6.66,-0.73%
2009:05:04,912.86,904.3,914.06,902.85,31.808,8.56,0.95%
2009:05:01,904.3,889.6,908.975,889.55,62.306,14.7,1.65%
2009:04:30,889.6,883.87,893.58,882.17,36.027,5.73,0.65%
2009:04:29,883.87,884.5,895.375,878.975,37.246,-0.63,-0.07%
2009:04:28,884.5,868.68,888.605,865,40.756,15.82,1.82%
2009:04:27,868.68,875.75,877.05,864.98,36.956,-7.07,-0.81%
2009:04:24,875.75,891.1,894.005,872.355,33.27,-15.35,-1.72%
2009:04:23,891.1,890.55,899.705,885.755,42.039,0.55,0.06%
2009:04:22,890.55,893.75,898.505,886.25,46.196,-3.2,-0.36%
2009:04:21,893.75,882.11,899.95,879.23,19.387,11.64,1.32%
2009:04:20,882.11,879.38,885.88,878.38,3.053,2.73,0.31%
2009:04:17,879.38,880.4,886.455,874.855,43.38,-1.02,-0.12%
2009:04:16,880.4,880.87,890.25,878.52,45.979,-0.47,-0.05%
2009:04:15,880.87,868.95,885.17,868.57,38.335,11.92,1.37%
2009:04:14,868.95,893.12,897.18,865.37,30.626,-24.17,-2.71%
2009:04:13,893.12,904.35,909.85,890.97,19.793,-11.23,-1.24%
2009:04:10,904.35,926.9,929.605,894.855,36.9,-22.55,-2.43%
2009:04:09,926.9,919.15,933.645,916.895,36.321,7.75,0.84%
2009:04:08,919.15,917.4,925.005,911.855,30.79,1.75,0.19%
2009:04:07,917.4,923.19,932.45,908.805,33.116,-5.79,-0.63%
2009:04:06,923.19,934.45,936.95,918.74,42.6,-11.26,-1.20%
2009:04:03,934.45,933.95,945.9,931.875,47.557,0.5,0.05%
2009:04:02,933.95,925.85,941.4,916.84,48.692,8.1,0.87%
2009:04:01,925.85,940,944.57,917.3,48.719,-14.15,-1.51%
2009:03:31,940,953,957.61,936.4,26.561,-13,-1.36%
2009:03:30,953,959.95,967.2,946.8,32.012,-6.95,-0.72%
2009:03:27,959.95,941.2,962.7,925.6,45.556,18.75,1.99%
2009:03:26,941.2,915.1,948.85,883.405,38.809,26.1,2.85%
2009:03:25,915.1,923.9,924.65,912.55,46.298,-8.8,-0.95%
2009:03:24,923.9,929.77,929.955,915.695,52.383,-5.87,-0.63%
2009:03:23,929.77,927.15,939.18,919.62,37.919,2.62,0.28%
2009:03:20,927.15,909.305,931.255,905.9,33.78,17.845,1.96%
2009:03:19,909.305,897.9,913.5,892.4,46.836,11.405,1.27%
2009:03:18,897.9,922.21,923.01,891.46,36.276,-24.31,-2.64%
2009:03:17,922.21,939.3,942,911.16,70.263,-17.09,-1.82%
2009:03:16,939.3,932.005,945.13,930.3,52.903,7.295,0.78%
2009:03:13,932.005,906.5,937,905.55,43.319,25.505,2.81%
2009:03:12,906.5,916.1,923.05,900.2,35.071,-9.6,-1.05%
2009:03:11,916.1,926.1,932.9,905.355,34.364,-10,-1.08%
2009:03:10,926.1,942.75,958.7,922.35,44.548,-16.65,-1.77%
2009:03:09,942.75,945.63,963.13,927.3,46.542,-2.88,-0.30%
2009:03:06,945.63,953.68,956.885,931.88,32.342,-8.05,-0.84%
2009:03:05,953.68,962.35,978.435,944.53,31.189,-8.67,-0.90%
2009:03:04,962.35,991.75,995.85,959.65,31.517,-29.4,-2.96%
2009:03:03,991.75,992.9,998.3,975.55,37.402,-1.15,-0.12%
2009:03:02,992.9,974.65,1006.45,970.705,28.329,18.25,1.87%
2009:02:27,974.65,984.4,986.8,968.6,44.165,-9.75,-0.99%
2009:02:26,984.4,970.25,987.405,960.955,29.839,14.15,1.46%
2009:02:25,970.25,941.65,974.305,940.25,22.567,28.6,3.04%
2009:02:24,941.65,941.7,944.405,936.45,28.921,-0.05,-0.01%
2009:02:23,941.7,946.65,947.55,932.5,29.496,-4.95,-0.52%
2009:02:20,946.65,939.01,952.7,935.31,38.103,7.64,0.81%
2009:02:19,939.01,915.26,947.76,911.06,31.756,23.75,2.59%
2009:02:18,915.26,894.55,918.515,891.3,28.36,20.71,2.32%
2009:02:17,894.55,911.5,912.08,891.08,26.524,-16.95,-1.86%
2009:02:16,911.5,915.08,920.54,904.34,42.514,-3.58,-0.39%
2009:02:13,915.08,905.8,924.82,902.38,53.329,9.28,1.02%
2009:02:12,905.8,900.33,909.5,895.6,37.606,5.47,0.61%
2009:02:11,900.33,905.13,912.98,889.63,42.157,-4.8,-0.53%
2009:02:10,905.13,927.8,927.8,901.485,38.209,-22.67,-2.44%
2009:02:09,927.8,908.7,929.755,901.85,31.866,19.1,2.10%
2009:02:06,908.7,887.55,909.85,874.79,21.428,21.15,2.38%
2009:02:05,887.55,899.15,903.7,882.6,27.184,-11.6,-1.29%
2009:02:04,899.15,903.37,907.55,892.65,48.067,-4.22,-0.47%
2009:02:03,903.37,899.87,916.325,888.97,50.669,3.5,0.39%
2009:02:02,899.87,856.985,903.87,852.78,36.93,42.885,5.00%
2009:01:30,856.985,854.18,863.335,843.685,29.786,2.805,0.33%
2009:01:29,854.18,857.5,864.6,843.63,19.718,-3.32,-0.39%
2009:01:28,857.5,836.11,866.755,823.58,69.464,21.39,2.56%
2009:01:27,836.11,843.15,846.1,832.13,48.887,-7.04,-0.83%
2009:01:26,843.15,818.055,843.65,815.7,65.102,25.095,3.07%
2009:01:23,818.055,811.66,821.535,801.825,84.578,6.395,0.79%
2009:01:22,811.66,822,829.4,807.23,85.983,-10.34,-1.26%
2009:01:21,822,820.95,831,814.1,80.969,1.05,0.13%
2009:01:20,820.95,854.15,857.2,815.58,80.346,-33.2,-3.89%
2009:01:19,854.15,856.9,868.68,845.15,86.636,-2.75,-0.32%
2009:01:16,856.9,843.05,865.005,836.93,58.334,13.85,1.64%
2009:01:15,843.05,863.9,867.23,836,45.501,-20.85,-2.41%
2009:01:14,863.9,859.5,870.805,839.35,48.85,4.4,0.51%
2009:01:13,859.5,875.35,884.8,844.86,28.541,-15.85,-1.81%
2009:01:12,875.35,880.88,888.35,867.75,37.907,-5.53,-0.63%
2009:01:09,880.88,881.7,882.15,880.88,20,-0.82,-0.09%
2009:01:08,881.7,873.8,885.1,856.85,30.998,7.9,0.90%
2009:01:07,873.8,880.3,884.5,864.05,72.597,-6.5,-0.74%
2009:01:06,880.3,869.2,890.85,869.2,70.751,11.1,1.28%
2009:01:05,869.2,847.95,873.3,843.05,31.576,21.25,2.51%
2009:01:02,847.95,840.2,848.9,835.09,36.564,7.75,0.92%
2009:01:01,840.2,847.55,849.15,829.6,36.022,-7.35,-0.87%
2008:12:31,847.55,838.05,852.05,837.55,25.162,9.5,1.13%
2008:12:30,838.05,852.85,854.1,829.94,48.202,-14.8,-1.74%
2008:12:29,852.85,867.5,878.6,848.3,33.054,-14.65,-1.69%
2008:12:26,867.5,857.85,882.3,846.7,28.198,9.65,1.12%
2008:12:25,857.85,838.45,860.25,830.255,30.496,19.4,2.31%
2008:12:24,838.45,822.4,843.25,821.3,38.38,16.05,1.95%
2008:12:23,822.4,821.1,829.2,808,42.941,1.3,0.16%
2008:12:22,821.1,810.4,834.98,802.55,89.935,10.7,1.32%
2008:12:19,810.4,777.2,814.15,774.65,65.802,33.2,4.27%
2008:12:18,777.2,772.5,780.55,762.85,61.069,4.7,0.61%
2008:12:17,772.5,756.25,782.75,756.25,53.895,16.25,2.15%
2008:12:16,756.25,767.05,773.15,741.4,48.221,-10.8,-1.41%
2008:12:15,767.05,774,788.655,763.105,58.2,-6.95,-0.90%
2008:12:12,774,782.37,783.47,764.47,79.259,-8.37,-1.07%
2008:12:11,782.37,769.08,787.225,761.88,50.408,13.29,1.73%
2008:12:10,769.08,817.98,819.23,768.48,48.667,-48.9,-5.98%
2008:12:09,817.98,816,820.88,809.535,25.376,1.98,0.24%
2008:12:08,816,812.7,817.4,810,22.887,3.3,0.41%
2008:12:05,812.7,820.95,823.25,808.53,57.172,-8.25,-1.00%
2008:12:04,820.95,820.65,831.6,803,44.955,0.3,0.04%
2008:12:03,820.65,800.4,829.78,786.63,87.103,20.25,2.53%
2008:12:02,800.4,746.65,802.63,743.03,84.568,53.75,7.20%
2008:12:01,746.65,734.7,753.4,733.15,59.464,11.95,1.63%
2008:11:28,734.7,738.2,763.25,732.15,32.015,-3.5,-0.47%
2008:11:27,738.2,738.1,746,731.75,72.354,0.1,0.01%
2008:11:26,738.1,742.25,749.7,731.055,81.546,-4.15,-0.56%
2008:11:25,742.25,736.35,754.58,725.38,84.144,5.9,0.80%
2008:11:24,736.35,712.2,739.6,700.43,93.686,24.15,3.39%
2008:11:21,712.2,731.7,739.3,709.3,46.752,-19.5,-2.67%
2008:11:20,731.7,746.2,750.65,727.1,35.927,-14.5,-1.94%
2008:11:19,746.2,736.9,769.1,736.9,43.785,9.3,1.26%
2008:11:18,736.9,732.85,745.1,726,33.323,4.05,0.55%
2008:11:17,732.85,740.25,760.8,728.9,39.844,-7.4,-1.00%
2008:11:14,740.25,763.05,769.7,736.25,38.658,-22.8,-2.99%
2008:11:13,763.05,723.65,768.4,722.1,43.846,39.4,5.44%
2008:11:12,723.65,724.6,739.55,722.05,33.28,-0.95,-0.13%
2008:11:11,724.6,738.75,742,717.45,28.511,-14.15,-1.92%
2008:11:10,738.75,754.55,778.1,733.05,34.234,-15.8,-2.09%
2008:11:07,754.55,746.65,774.9,736.25,40.941,7.9,1.06%
2008:11:06,746.65,730.85,756.05,724.4,52.299,15.8,2.16%
2008:11:05,730.85,734.7,747.55,707.25,24.839,-3.85,-0.52%
2008:11:04,734.7,721.48,750.35,681.65,44.95,13.22,1.83%
2008:11:03,721.48,730.55,735.05,698.53,61.012,-9.07,-1.24%
2008:10:31,730.55,771.65,777.1,720.48,62.874,-41.1,-5.33%
2008:10:30,771.65,796.7,803.35,765.455,41.049,-25.05,-3.14%
2008:10:29,796.7,783.35,810.55,781.8,51.44,13.35,1.70%
2008:10:28,783.35,804.45,815.3,772.8,45.607,-21.1,-2.62%
2008:10:27,804.45,846.7,849.7,786.25,75.718,-42.25,-4.99%
2008:10:24,846.7,836.9,856.85,831.6,50.525,9.8,1.17%
2008:10:23,836.9,833,854.45,831.8,45.413,3.9,0.47%
2008:10:22,833,850.35,872.25,822.55,50.493,-17.35,-2.04%
2008:10:21,850.35,912.7,931.95,826.75,46.069,-62.35,-6.83%
2008:10:20,912.7,907.95,924.95,881.2,36.617,4.75,0.52%
2008:10:17,907.95,887.1,922.15,878.2,33.256,20.85,2.35%
2008:10:16,887.1,859.95,891.9,856.75,46.406,27.15,3.16%
2008:10:15,859.95,835.3,876.635,825.75,41.938,24.65,2.95%
2008:10:14,835.3,836.6,848.2,819.33,67.491,-1.3,-0.16%
2008:10:13,836.6,871.25,876.6,830.13,66.452,-34.65,-3.98%
2008:10:10,871.25,870.95,893.13,865.28,66.434,0.3,0.03%
2008:10:09,870.95,909.5,915.25,857.5,43.138,-38.55,-4.24%
2008:10:08,909.5,878.75,926.65,867.505,68.588,30.75,3.50%
2008:10:07,878.75,877.7,911.6,866,73.207,1.05,0.12%
2008:10:06,877.7,883.03,896.78,864.3,58.268,-5.33,-0.60%
2008:10:03,883.03,892.15,902.14,875.7,25.707,-9.12,-1.02%
2008:10:02,892.15,897.1,909.6,880.65,39.473,-4.95,-0.55%
2008:10:01,897.1,873.85,908.4,862.55,67.155,23.25,2.66%
2008:09:30,873.85,852.85,877.25,824.55,26.25,21,2.46%
2008:09:29,852.85,864.35,919.43,832.65,52.19,-11.5,-1.33%
2008:09:26,864.35,779.7,868.6,774.4,73.943,84.65,10.86%
2008:09:25,779.7,786.65,790.155,772.05,40.897,-6.95,-0.88%
2008:09:24,786.65,765.5,788.1,764.73,69.748,21.15,2.76%
2008:09:23,765.5,746.95,766.9,746.255,68.195,18.55,2.48%
2008:09:22,746.95,752.45,758.45,736.35,64.335,-5.5,-0.73%
2008:09:19,752.45,777.25,783.875,751.45,21.824,-24.8,-3.19%
2008:09:18,777.25,802.4,805.205,776,61.72,-25.15,-3.13%
2008:09:17,802.4,803.65,818.33,797.125,72.501,-1.25,-0.16%
2008:09:16,803.65,796.48,819.405,790.85,59.022,7.17,0.90%
2008:09:15,796.48,801.4,815.205,794.03,18.346,-4.92,-0.61%
2008:09:12,801.4,805.28,808.905,789.505,54.021,-3.88,-0.48%
2008:09:11,805.28,817.705,819.85,791.145,41.647,-12.425,-1.52%
2008:09:10,817.705,831.05,835.65,815.475,47.982,-13.345,-1.61%
2008:09:09,831.05,834.07,838.825,829.43,57.363,-3.02,-0.36%
2008:09:08,834.07,826.87,844.255,825.555,45.935,7.2,0.87%
2008:09:05,826.87,824.9,835.435,822,50.424,1.97,0.24%
2008:09:04,824.9,822.005,830.82,807.1,16.934,2.895,0.35%
2008:09:03,822.005,823.02,826.405,816.205,42.608,-1.015,-0.12%
2008:09:02,823.02,837,838.2,821.375,31.176,-13.98,-1.67%
2008:09:01,837,813.67,839.55,811.7,36.867,23.33,2.87%
2008:08:29,813.67,814.3,818.7,800.32,37.38,-0.63,-0.08%
2008:08:28,814.3,800.055,817.05,782.65,36.016,14.245,1.78%
2008:08:27,800.055,787.7,804.23,787.7,52.71,12.355,1.57%
2008:08:26,787.7,806.75,807.6,772.95,25.674,-19.05,-2.36%
2008:08:25,806.75,826.65,836.8,804.95,27.824,-19.9,-2.41%
2008:08:22,826.65,812.05,830.055,805.4,41.153,14.6,1.80%
2008:08:21,812.05,823.75,827.17,802.15,44.562,-11.7,-1.42%
2008:08:20,823.75,856.6,866.105,818.45,54.706,-32.85,-3.83%
2008:08:19,856.6,873.05,874.25,850.955,39.31,-16.45,-1.88%
2008:08:18,873.05,879.8,885.05,868.05,53.721,-6.75,-0.77%
2008:08:15,879.8,874.3,886.805,872.88,52.235,5.5,0.63%
2008:08:14,874.3,894.8,895.9,872.78,48.726,-20.5,-2.29%
2008:08:13,894.8,910.89,915.675,894.105,57.615,-16.09,-1.77%
2008:08:12,910.89,914.13,917.35,901.75,52.951,-3.24,-0.35%
2008:08:11,914.13,906.15,925.705,905.85,48.335,7.98,0.88%
2008:08:08,906.15,918.85,919.75,894.105,51.815,-12.7,-1.38%
2008:08:07,918.85,930.45,933.35,914.37,51.648,-11.6,-1.25%
2008:08:06,930.45,929.85,933.115,922.915,61.378,0.6,0.06%
2008:08:05,929.85,928.05,935.3,918.805,49.367,1.8,0.19%
2008:08:04,928.05,920.95,931.405,916.505,54.238,7.1,0.77%
2008:08:01,920.95,946.3,949.25,917.9,54.847,-25.35,-2.68%
2008:07:31,946.3,965.65,976.345,943.7,56.216,-19.35,-2.00%
2008:07:30,965.65,954.9,968.65,954.9,47.79,10.75,1.13%
2008:07:29,954.9,957.45,964.675,950.055,40.991,-2.55,-0.27%
2008:07:28,957.45,959.98,978.95,953.17,71.989,-2.53,-0.26%
2008:07:25,959.98,977.55,981.42,958.02,78.801,-17.57,-1.80%
2008:07:24,977.55,972.6,988.58,969.36,69.857,4.95,0.51%
2008:07:23,972.6,964.1,975.45,953.835,62.804,8.5,0.88%
2008:07:22,964.1,947.48,967.765,941.67,44.514,16.62,1.75%
2008:07:21,947.48,928.55,947.81,925.9,44.798,18.93,2.04%
2008:07:18,928.55,919.42,929.005,916.31,52.284,9.13,0.99%
2008:07:17,919.42,925.84,933.595,912.945,41.685,-6.42,-0.69%
2008:07:16,925.84,934.04,934.04,915.27,51.554,-8.2,-0.88%
2008:07:15,934.04,934.33,936.52,929.31,18.184,-0.29,-0.03%
2008:07:14,934.33,945.27,946.715,928.04,38.125,-10.94,-1.16%
2008:07:11,945.27,939.63,945.89,931.965,64.478,5.64,0.60%
2008:07:10,939.63,925.44,946.145,922.35,53.151,14.19,1.53%
2008:07:09,925.44,927.79,935.135,918.795,15.196,-2.35,-0.25%
2008:07:08,927.79,917.25,930.9,910.48,51.016,10.54,1.15%
2008:07:07,917.25,886.43,918.22,885.2,58.268,30.82,3.48%
2008:07:04,886.43,889.53,890.9,873.935,54.433,-3.1,-0.35%
2008:07:03,889.53,883.86,894.13,883.08,32.628,5.67,0.64%
2008:07:02,883.86,902.07,907.56,876.62,38.126,-18.21,-2.02%
2008:07:01,902.07,898.15,908.07,896.04,53.488,3.92,0.44%
2008:06:30,898.15,894.28,908.54,887.09,41.626,3.87,0.43%
2008:06:27,894.28,882.79,895.78,880.64,52.597,11.49,1.30%
2008:06:26,882.79,882.3,888.68,874.56,62.249,0.49,0.06%
2008:06:25,882.3,871.55,894.83,866.79,53.709,10.75,1.23%
2008:06:24,871.55,868.2,874.52,859.6,56.175,3.35,0.39%
2008:06:23,868.2,880.25,882.28,857.7,62.252,-12.05,-1.37%
2008:06:20,880.25,866.97,883.19,866.72,55.377,13.28,1.53%
2008:06:19,866.97,892.92,895.13,864.36,63.667,-25.95,-2.91%
2008:06:18,892.92,902.2,909.44,891.08,67.187,-9.28,-1.03%
2008:06:17,902.2,877.25,902.4,877.25,51.451,24.95,2.84%
2008:06:16,877.25,879.16,880.88,865.14,53.601,-1.91,-0.22%
2008:06:13,879.16,880.45,886.88,876.21,57.67,-1.29,-0.15%
2008:06:12,880.45,891.34,896.88,875.2,52.78,-10.89,-1.22%
2008:06:11,891.34,886.52,897.565,881.32,51.742,4.82,0.54%
2008:06:10,886.52,877.85,889.3,870.43,47.37,8.67,0.99%
2008:06:09,877.85,900.95,903.38,873.58,50.127,-23.1,-2.56%
2008:06:06,900.95,906.55,910.08,889.23,50.1,-5.6,-0.62%
2008:06:05,906.55,929.05,931.05,904.38,42.637,-22.5,-2.42%
2008:06:04,929.05,925.03,929.35,923.7,17.162,4.02,0.43%
2008:06:03,925.03,921.85,929.38,915.4,47.755,3.18,0.34%
2008:06:02,921.85,932.45,935.5,917.525,53.117,-10.6,-1.14%
2008:05:30,932.45,919.25,932.8,916.78,51.231,13.2,1.44%
2008:05:29,919.25,905.18,923.6,902.93,38.494,14.07,1.55%
2008:05:28,905.18,902.38,913.86,900.78,32.427,2.8,0.31%
2008:05:27,902.38,881.85,905.06,880.15,50.996,20.53,2.33%
2008:05:26,881.85,864.45,887.85,862.25,41.871,17.4,2.01%
2008:05:23,864.45,867.1,871.2,860.25,51.316,-2.65,-0.31%
2008:05:22,867.1,882.65,886.05,861.2,49.673,-15.55,-1.76%
2008:05:21,882.65,884.85,890.05,878.13,39.846,-2.2,-0.25%
2008:05:20,884.85,881.88,889.85,870.745,50.462,2.97,0.34%
2008:05:19,881.88,868.9,885.78,865.6,55.258,12.98,1.49%
2008:05:16,868.9,876.43,881.58,863.85,53.718,-7.53,-0.86%
2008:05:15,876.43,874.38,883.02,871.68,25.477,2.05,0.23%
2008:05:14,874.38,856.45,874.7,856.45,19.087,17.93,2.09%
2008:05:13,856.45,852.75,859.53,845.4,23.002,3.7,0.43%
2008:05:12,852.75,877.6,881.85,847.55,26.954,-24.85,-2.83%
2008:05:09,877.6,870.55,879.05,862.7,28.838,7.05,0.81%
2008:05:08,870.55,893.4,893.9,868.68,21.638,-22.85,-2.56%
2008:05:07,893.4,886.3,896.05,885.4,20.952,7.1,0.80%
2008:05:06,886.3,886.31,896.65,877.95,26.908,-0.01,0.00%
2008:05:05,886.31,904.28,907.15,883.36,23.207,-17.97,-1.99%
2008:05:02,904.28,915.97,923.12,896.94,28.191,-11.69,-1.28%
2008:05:01,915.97,916.9,925.67,911.8,27.061,-0.93,-0.10%
2008:04:30,916.9,916.7,928.95,911.2,27.19,0.2,0.02%
2008:04:29,916.7,938.85,946.85,904.9,28.191,-22.15,-2.36%
2008:04:28,938.85,944.79,953.19,937.45,24.35,-5.94,-0.63%
2008:04:25,944.79,928.1,949.34,924.4,20.821,16.69,1.80%
2008:04:24,928.1,924.2,936.75,923.15,23.041,3.9,0.42%
2008:04:23,924.2,925.3,932.15,914.3,27.244,-1.1,-0.12%
2008:04:22,925.3,928.95,932.45,917.6,23.44,-3.65,-0.39%
2008:04:21,928.95,934.2,940,922.3,22.465,-5.25,-0.56%
2008:04:18,934.2,914.85,935.9,903.17,28.051,19.35,2.12%
2008:04:17,914.85,920,926,907.85,24.947,-5.15,-0.56%
2008:04:16,920,914,929.5,910.8,24.662,6,0.66%
2008:04:15,914,903,915,899.45,25.723,11,1.22%
2008:04:14,903,904.45,909.15,888.05,25.707,-1.45,-0.16%
2008:04:11,904.45,882.5,906.65,881.3,30.476,21.95,2.49%
2008:04:10,882.5,916.29,921.29,872.255,28.536,-33.79,-3.69%
2008:04:09,916.29,931.4,941.03,912.45,24.521,-15.11,-1.62%
2008:04:08,931.4,947.65,951.33,923.25,20.692,-16.25,-1.71%
2008:04:07,947.65,954.29,955.04,940.51,25.775,-6.64,-0.70%
2008:04:04,954.29,938.95,954.79,934.63,23.248,15.34,1.63%
2008:04:03,938.95,915.5,939.15,912.1,28.24,23.45,2.56%
2008:04:02,915.5,918,927.35,906.45,28.297,-2.5,-0.27%
2008:04:01,918,910.25,920.3,909.95,18,7.75,0.85%
2008:03:31,910.25,945.15,945.85,904.75,40.094,-34.9,-3.69%
2008:03:28,945.15,981.3,997.455,937.8,40.382,-36.15,-3.68%
2008:03:27,981.3,1002.3,1012.65,976.3,28.704,-21,-2.10%
2008:03:26,1002.3,1003.08,1032.85,994.4,32.202,-0.78,-0.08%
2008:03:25,1003.08,995,1007.585,990.7,22.528,8.08,0.81%
2008:03:24,995,983.055,1000,981.45,29.379,11.945,1.22%
2008:03:21,983.055,973.37,983.455,968.2,24.969,9.685,0.99%
2008:03:20,973.37,973.03,986.11,964.7,25.296,0.34,0.03%
2008:03:19,973.03,973.02,980.97,961.1,27.933,0.01,0.00%
2008:03:18,973.02,979.05,988.97,969.92,30.473,-6.03,-0.62%
2008:03:17,979.05,989.75,992.55,965.3,24.923,-10.7,-1.08%
2008:03:14,989.75,963.85,992.95,959.15,24.964,25.9,2.69%
2008:03:13,963.85,983.67,988.27,956.7,29.056,-19.82,-2.01%
2008:03:12,983.67,973.45,989.72,973.45,25.404,10.22,1.05%
