,Date,Price,Open,High,Low,Vol.,detail,dt_percent
2543,2013:12:09,1251.402,1243.738,1254.004,1225.535,180585,7.664,62
2544,2013:12:06,1243.738,1242.941,1249.006,1241.231,128504,0.797,6
2545,2013:12:05,1242.941,1244.294,1250.567,1236.868,174735,-1.353,-11
2546,2013:12:04,1244.294,1275.748,1276.484,1241.184,267745,-31.454,-247
2547,2013:12:03,1275.748,1275.516,1278.993,1269.268,144539,0.232,2
2548,2013:12:02,1275.516,1290.449,1290.449,1270.178,146974,-14.933,-116
2549,2013:11:29,1290.449,1287.18,1291.328,1280.502,119699,3.269,25
2550,2013:11:28,1287.18,1281.908,1294.444,1278.2,215805,5.272,41
2551,2013:11:27,1281.908,1268.08,1284.476,1265.972,189775,13.828,109
2552,2013:11:26,1268.08,1282.736,1285.804,1261.505,179317,-14.656,-114
2553,2013:11:25,1282.736,1288.729,1288.95,1279.238,115236,-5.993,-47
2554,2013:11:22,1288.729,1307.534,1313.903,1281.168,189162,-18.805,-144
2555,2013:11:21,1307.534,1317.872,1326.516,1296.652,218506,-10.338,-78
2556,2013:11:20,1317.872,1311.872,1322.238,1309.282,121600,6.0,46
2557,2013:11:19,1311.872,1314.831,1320.014,1305.914,136766,-2.959,-23
2558,2013:11:18,1314.831,1316.207,1322.664,1311.243,115235,-1.376,-10
2559,2013:11:15,1316.207,1323.138,1327.584,1306.178,186788,-6.931,-52
2560,2013:11:14,1323.138,1344.555,1344.822,1319.202,220538,-21.417,-159
2561,2013:11:13,1344.555,1345.101,1359.662,1334.746,235389,-0.546,-4
2562,2013:11:12,1345.101,1352.634,1360.602,1340.252,178545,-7.533,-56
2563,2013:11:11,1352.634,1350.775,1361.936,1346.476,148516,1.859,14
2564,2013:11:08,1350.775,1346.755,1355.749,1336.458,172566,4.02,30
2565,2013:11:07,1346.755,1333.388,1352.074,1330.398,188554,13.367,100
2566,2013:11:06,1333.388,1340.312,1342.351,1329.133,163938,-6.924,-52
2567,2013:11:05,1340.312,1316.067,1344.866,1310.244,206460,24.245,184
2568,2013:11:04,1316.067,1315.76,1324.271,1313.238,146626,0.307,2
2569,2013:11:01,1315.76,1320.56,1329.139,1311.874,186413,-4.8,-36
2570,2013:10:31,1320.56,1282.563,1324.51,1274.546,364826,37.997,296
2571,2013:10:30,1282.563,1282.224,1288.887,1269.345,324024,0.339,3
2572,2013:10:29,1282.224,1272.274,1288.172,1251.691,365300,9.95,78
2573,2013:10:28,1272.274,1272.133,1290.266,1268.687,242672,0.141,1
2574,2013:10:25,1272.133,1287.534,1294.776,1261.149,315666,-15.401,-120
2575,2013:10:24,1287.534,1305.869,1311.929,1281.786,255733,-18.335,-140
2576,2013:10:23,1305.869,1319.348,1321.952,1294.758,275945,-13.479,-102
2577,2013:10:22,1319.348,1323.134,1330.108,1315.707,214009,-3.786,-29
2578,2013:10:21,1323.134,1310.911,1329.17,1308.604,176172,12.223,93
2579,2013:10:18,1310.911,1316.871,1325.163,1305.693,196278,-5.96,-45
2580,2013:10:17,1316.871,1315.952,1322.484,1302.15,241006,0.919,7
2581,2013:10:16,1315.952,1287.642,1324.043,1277.99,275451,28.31,220
2582,2013:10:15,1287.642,1328.924,1337.535,1282.538,298248,-41.282,-311
2583,2013:10:14,1328.924,1336.751,1352.165,1322.804,193943,-7.827,-59
2584,2013:10:11,1336.751,1324.044,1344.308,1319.89,253633,12.707,96
2585,2013:10:10,1324.044,1334.472,1339.496,1318.976,213755,-10.428,-78
2586,2013:10:09,1334.472,1323.446,1338.206,1316.707,213945,11.026,83
2587,2013:10:08,1323.446,1322.728,1329.412,1305.832,243397,0.718,5
2588,2013:10:07,1322.728,1325.996,1332.006,1313.604,223374,-3.268,-25
2589,2013:10:04,1325.996,1366.384,1368.224,1324.995,260391,-40.388,-296
2590,2013:10:03,1366.384,1364.076,1375.453,1358.782,259417,2.308,17
2591,2013:10:02,1364.076,1310.639,1367.648,1291.981,319753,53.437,408
2592,2013:10:01,1310.639,1313.015,1324.044,1306.216,181193,-2.376,-18
2593,2013:09:30,1313.015,1326.311,1334.94,1303.102,223074,-13.296,-100
2594,2013:09:27,1326.311,1321.654,1331.045,1305.013,242949,4.657,35
2595,2013:09:26,1321.654,1365.242,1366.782,1320.754,227326,-43.588,-319
2596,2013:09:25,1365.242,1364.028,1368.77,1356.852,135040,1.214,9
2597,2013:09:24,1364.028,1386.854,1391.434,1357.964,159991,-22.826,-165
2598,2013:09:23,1386.854,1391.87,1394.608,1382.152,116038,-5.016,-36
2599,2013:09:20,1391.87,1367.552,1393.556,1359.042,235887,24.318,178
2600,2013:09:19,1367.552,1391.586,1400.072,1365.126,249855,-24.034,-173
2601,2013:09:18,1391.586,1412.36,1415.05,1384.854,212211,-20.774,-147
2602,2013:09:17,1412.36,1390.576,1416.442,1384.629,217103,21.784,157
2603,2013:09:16,1390.576,1395.288,1398.352,1374.03,140697,-4.712,-34
2604,2013:09:13,1395.288,1407.794,1411.343,1392.318,226839,-12.506,-89
2605,2013:09:12,1407.794,1417.478,1418.684,1402.586,269299,-9.684,-68
2606,2013:09:11,1417.478,1415.21,1433.773,1413.596,285530,2.268,16
2607,2013:09:10,1415.21,1404.632,1423.838,1395.683,255675,10.578,75
2608,2013:09:09,1404.632,1397.778,1406.966,1389.552,197950,6.854,49
2609,2013:09:06,1397.778,1376.082,1400.187,1368.795,251561,21.696,158
2610,2013:09:05,1376.082,1366.72,1382.005,1355.365,254792,9.362,68
2611,2013:09:04,1366.72,1371.256,1379.24,1359.974,285255,-4.536,-33
2612,2013:09:03,1371.256,1365.948,1377.764,1352.424,253424,5.308,39
2613,2013:09:02,1365.948,1376.702,1384.652,1362.575,244745,-10.754,-78
2614,2013:08:30,1376.702,1366.182,1379.817,1357.804,325481,10.52,77
2615,2013:08:29,1366.182,1336.204,1370.25,1318.917,376066,29.978,224
2616,2013:08:28,1336.204,1321.614,1336.522,1316.006,223847,14.59,110
2617,2013:08:27,1321.614,1338.378,1341.493,1318.88,275847,-16.764,-125
2618,2013:08:26,1338.378,1314.5,1344.072,1314.5,227146,23.878,182
2619,2013:08:23,1314.5,1313.297,1317.345,1305.035,181024,1.203,9
2620,2013:08:22,1313.297,1287.59,1314.424,1283.108,226864,25.707,200
2621,2013:08:21,1287.59,1283.172,1289.577,1272.964,198500,4.418,34
2622,2013:08:20,1283.172,1303.09,1307.174,1279.384,223211,-19.918,-153
2623,2013:08:19,1303.09,1311.832,1320.858,1297.672,150570,-8.742,-67
2624,2013:08:16,1311.832,1310.172,1318.687,1283.313,282332,1.66,13
2625,2013:08:15,1310.172,1325.082,1331.24,1307.88,240965,-14.91,-113
2626,2013:08:14,1325.082,1326.426,1339.335,1305.964,292685,-1.344,-10
2627,2013:08:13,1326.426,1328.252,1330.2,1317.435,145619,-1.826,-14
2628,2013:08:12,1328.252,1333.274,1338.464,1322.991,165908,-5.022,-38
2629,2013:08:09,1333.274,1333.86,1340.995,1312.548,215791,-0.586,-4
2630,2013:08:08,1333.86,1322.246,1337.956,1309.047,229280,11.614,88
2631,2013:08:07,1322.246,1345.169,1348.176,1313.319,254035,-22.923,-170
2632,2013:08:06,1345.169,1335.885,1346.882,1326.74,198196,9.284,69
2633,2013:08:05,1335.885,1296.111,1339.512,1296.111,238625,39.774,307
2634,2013:08:02,1296.111,1284.264,1298.054,1282.596,163071,11.847,92
2635,2013:08:01,1284.264,1275.978,1288.876,1274.537,197216,8.286,65
2636,2013:07:31,1275.978,1292.109,1300.764,1270.37,298959,-16.131,-125
2637,2013:07:30,1292.109,1284.672,1295.758,1277.294,201861,7.437,58
2638,2013:07:29,1284.672,1285.589,1295.07,1274.262,172546,-0.917,-7
2639,2013:07:26,1285.589,1286.158,1288.807,1267.99,189599,-0.569,-4
2640,2013:07:25,1286.158,1259.774,1299.023,1259.458,318694,26.384,209
2641,2013:07:24,1259.774,1251.354,1266.092,1243.998,285514,8.42,67
2642,2013:07:23,1251.354,1237.098,1260.509,1233.658,215404,14.256,115
2643,2013:07:22,1237.098,1223.095,1238.8,1215.814,209906,14.003,114
2644,2013:07:19,1223.095,1248.857,1250.774,1208.306,292035,-25.762,-206
2645,2013:07:18,1248.857,1252.794,1258.16,1245.049,141361,-3.937,-31
2646,2013:07:17,1252.794,1243.42,1260.166,1236.954,255376,9.374,75
2647,2013:07:16,1243.42,1252.588,1267.652,1239.78,255892,-9.168,-73
2648,2013:07:15,1252.588,1234.686,1261.794,1225.426,302838,17.902,145
2649,2013:07:12,1234.686,1200.6,1235.464,1180.512,425328,34.086,284
2650,2013:07:11,1200.6,1226.648,1244.879,1197.05,367022,-26.048,-212
2651,2013:07:10,1226.648,1277.711,1278.247,1221.946,464333,-51.063,-400
2652,2013:07:09,1277.711,1282.333,1289.637,1271.764,241437,-4.622,-36
2653,2013:07:08,1282.333,1296.352,1301.544,1276.216,271041,-14.019,-108
2654,2013:07:05,1296.352,1285.002,1302.554,1269.631,335685,11.35,88
2655,2013:07:04,1285.002,1351.35,1352.362,1276.4,544736,-66.348,-491
2656,2013:07:03,1351.35,1367.688,1376.708,1349.304,210493,-16.338,-119
2657,2013:07:02,1367.688,1385.317,1386.131,1361.18,183048,-17.629,-127
2658,2013:07:01,1385.317,1390.538,1392.098,1380.609,120577,-5.221,-38
2659,2013:06:28,1390.538,1386.008,1392.657,1378.533,192454,4.53,33
2660,2013:06:27,1386.008,1388.762,1395.083,1374.584,240578,-2.754,-20
2661,2013:06:26,1388.762,1378.36,1394.75,1373.936,179439,10.402,75
2662,2013:06:25,1378.36,1386.367,1387.856,1366.087,253910,-8.007,-58
2663,2013:06:24,1386.367,1382.942,1389.062,1375.942,200545,3.425,25
2664,2013:06:21,1382.942,1413.921,1417.99,1377.909,337268,-30.979,-219
2665,2013:06:20,1413.921,1403.356,1423.726,1391.857,272972,10.565,75
2666,2013:06:19,1403.356,1399.53,1410.658,1395.891,228695,3.826,27
2667,2013:06:18,1399.53,1411.43,1415.175,1389.124,182968,-11.9,-84
2668,2013:06:17,1411.43,1387.96,1417.067,1387.96,178976,23.47,169
2669,2013:06:14,1387.96,1413.948,1422.086,1385.006,196633,-25.988,-184
2670,2013:06:13,1413.948,1392.924,1418.21,1388.949,206007,21.024,151
2671,2013:06:12,1392.924,1381.183,1395.518,1380.406,181194,11.741,85
2672,2013:06:11,1381.183,1395.15,1402.052,1373.762,212656,-13.967,-100
2673,2013:06:10,1395.15,1386.604,1396.812,1384.526,65172,8.546,62
2674,2013:06:07,1386.604,1390.962,1398.43,1382.594,169779,-4.358,-31
2675,2013:06:06,1390.962,1370.22,1398.28,1356.851,312079,20.742,151
2676,2013:06:05,1370.22,1376.23,1414.598,1354.68,381388,-6.01,-44
2677,2013:06:04,1376.23,1393.864,1401.73,1359.866,268484,-17.634,-127
2678,2013:06:03,1393.864,1359.504,1399.716,1338.272,334103,34.36,253
2679,2013:05:31,1359.504,1385.992,1393.13,1355.414,286398,-26.488,-191
2680,2013:05:30,1385.992,1393.099,1398.272,1369.802,260131,-7.107,-51
2681,2013:05:29,1393.099,1425.492,1430.931,1388.87,252084,-32.393,-227
2682,2013:05:28,1425.492,1430.568,1445.67,1421.324,181976,-5.076,-35
2683,2013:05:27,1430.568,1448.3,1449.817,1426.048,154254,-17.732,-122
2684,2013:05:24,1448.3,1458.189,1462.324,1419.778,260825,-9.889,-68
2685,2013:05:23,1458.189,1474.086,1476.498,1453.607,173032,-15.897,-108
2686,2013:05:22,1474.086,1452.706,1476.95,1447.79,187789,21.38,147
2687,2013:05:21,1452.706,1469.491,1470.773,1441.396,213913,-16.785,-114
2688,2013:05:20,1469.491,1470.85,1479.08,1464.762,131094,-1.359,-9
2689,2013:05:17,1470.85,1467.134,1488.081,1456.332,221706,3.716,25
2690,2013:05:16,1467.134,1457.594,1473.956,1448.927,198421,9.54,65
2691,2013:05:15,1457.594,1476.744,1478.064,1440.612,224036,-19.15,-130
2692,2013:05:14,1476.744,1475.79,1480.414,1461.252,190990,0.954,6
2693,2013:05:13,1475.79,1462.322,1479.014,1462.322,177821,13.468,92
2694,2013:05:10,1462.322,1468.0,1485.45,1448.289,290609,-5.678,-39
2695,2013:05:09,1468.0,1431.964,1469.198,1427.233,215839,36.036,252
2696,2013:05:08,1431.964,1413.093,1434.067,1412.477,207896,18.871,134
2697,2013:05:07,1413.093,1426.398,1432.936,1404.898,271560,-13.305,-93
2698,2013:05:06,1426.398,1403.867,1439.226,1403.867,239588,22.531,160
2699,2013:05:03,1403.867,1390.569,1425.09,1386.038,239812,13.298,96
2700,2013:05:02,1390.569,1376.41,1402.272,1337.049,330133,14.159,103
2701,2013:05:01,1376.41,1367.399,1395.248,1365.152,367943,9.011,66
2702,2013:04:30,1367.399,1347.795,1403.774,1321.936,533795,19.604,145
2703,2013:04:29,1347.795,1483.187,1495.676,1335.702,709772,-135.392,-913
2704,2013:04:26,1483.187,1561.452,1564.761,1480.898,265819,-78.265,-501
2705,2013:04:25,1561.452,1558.48,1568.492,1553.515,128210,2.972,19
2706,2013:04:24,1558.48,1585.361,1588.791,1555.876,147306,-26.881,-170
2707,2013:04:23,1585.361,1573.506,1590.39,1570.609,111693,11.855,75
2708,2013:04:22,1573.506,1581.136,1583.27,1567.396,99770,-7.63,-48
2709,2013:04:19,1581.136,1554.738,1581.352,1549.462,163913,26.398,170
2710,2013:04:18,1554.738,1557.968,1559.64,1540.208,177712,-3.23,-21
2711,2013:04:17,1557.968,1575.976,1577.22,1549.886,158626,-18.008,-114
2712,2013:04:16,1575.976,1599.544,1604.019,1573.862,108740,-23.568,-147
2713,2013:04:15,1599.544,1596.946,1601.212,1594.864,73974,2.598,16
2714,2013:04:12,1596.946,1597.002,1597.138,1596.686,16000,-0.056,0
2715,2013:04:11,1597.002,1605.31,1607.766,1594.056,99038,-8.308,-52
2716,2013:04:10,1605.31,1599.924,1608.434,1591.564,93813,5.386,34
2717,2013:04:09,1599.924,1605.146,1606.201,1594.65,89503,-5.222,-33
2718,2013:04:08,1605.146,1608.802,1613.778,1589.827,119312,-3.656,-23
2719,2013:04:05,1608.802,1614.838,1616.114,1603.662,87969,-6.036,-37
2720,2013:04:04,1614.838,1606.973,1616.958,1604.632,92232,7.865,49
2721,2013:04:03,1606.973,1612.897,1614.866,1600.827,71478,-5.924,-37
2722,2013:04:02,1612.897,1605.564,1615.71,1600.17,150991,7.333,46
2723,2013:04:01,1605.564,1592.076,1611.252,1591.226,184515,13.488,85
2724,2013:03:29,1592.076,1590.041,1598.991,1588.667,107135,2.035,13
2725,2013:03:28,1590.041,1587.782,1593.402,1576.854,149704,2.259,14
2726,2013:03:27,1587.782,1592.858,1599.498,1585.632,141028,-5.076,-32
2727,2013:03:26,1592.858,1581.534,1598.478,1580.082,127469,11.324,72
2728,2013:03:25,1581.534,1578.793,1583.325,1575.666,106159,2.741,17
2729,2013:03:22,1578.793,1578.963,1583.982,1561.552,209465,-0.17,-1
2730,2013:03:21,1578.963,1583.879,1585.626,1575.056,145905,-4.916,-31
2731,2013:03:20,1583.879,1575.379,1585.148,1567.4,162694,8.5,54
2732,2013:03:19,1575.379,1573.902,1586.664,1572.169,142810,1.477,9
2733,2013:03:18,1573.902,1576.35,1585.034,1569.529,157832,-2.448,-16
2734,2013:03:15,1576.35,1579.608,1587.384,1564.937,206995,-3.258,-21
2735,2013:03:14,1579.608,1597.153,1603.098,1575.054,196226,-17.545,-110
2736,2013:03:13,1597.153,1613.704,1614.96,1592.432,161337,-16.551,-103
2737,2013:03:12,1613.704,1593.437,1620.166,1584.266,278366,20.267,127
2738,2013:03:11,1593.437,1581.382,1597.074,1575.305,191581,12.055,76
2739,2013:03:08,1581.382,1576.296,1587.296,1570.06,181804,5.086,32
2740,2013:03:07,1576.296,1564.51,1585.116,1555.096,275275,11.786,75
2741,2013:03:06,1564.51,1605.108,1609.582,1558.756,281068,-40.598,-253
2742,2013:03:05,1605.108,1609.891,1615.289,1600.87,51805,-4.783,-30
2743,2013:03:04,1609.891,1610.084,1618.912,1607.285,15150,-0.193,-1
2744,2013:03:01,1610.084,1634.882,1636.12,1598.02,219233,-24.798,-152
2745,2013:02:28,1634.882,1642.576,1650.141,1632.966,174978,-7.694,-47
2746,2013:02:27,1642.576,1651.328,1653.956,1640.542,144181,-8.752,-53
2747,2013:02:26,1651.328,1648.021,1653.449,1639.352,144190,3.307,20
2748,2013:02:25,1648.021,1667.314,1669.746,1643.822,112059,-19.293,-116
2749,2013:02:22,1667.314,1671.452,1673.648,1665.24,83092,-4.138,-25
2750,2013:02:21,1671.452,1677.611,1683.237,1663.19,111096,-6.159,-37
2751,2013:02:20,1677.611,1672.877,1679.879,1668.325,72025,4.734,28
2752,2013:02:19,1672.877,1674.412,1685.483,1666.761,91945,-1.535,-9
2753,2013:02:18,1674.412,1667.458,1677.708,1661.56,78370,6.954,42
2754,2013:02:15,1667.458,1663.67,1682.444,1660.124,112326,3.788,23
2755,2013:02:14,1663.67,1677.062,1680.882,1658.012,91803,-13.392,-80
2756,2013:02:13,1677.062,1663.847,1684.098,1662.962,93500,13.215,79
2757,2013:02:12,1663.847,1655.674,1666.168,1654.75,65066,8.173,49
2758,2013:02:11,1655.674,1658.77,1662.527,1652.116,64993,-3.096,-19
2759,2013:02:08,1658.77,1668.04,1672.37,1656.046,103889,-9.27,-56
2760,2013:02:07,1668.04,1685.852,1686.312,1665.125,93875,-17.812,-106
2761,2013:02:06,1685.852,1692.738,1695.151,1683.842,66770,-6.886,-41
2762,2013:02:05,1692.738,1689.915,1696.174,1686.83,76344,2.823,17
2763,2013:02:04,1689.915,1684.394,1691.402,1684.394,51502,5.521,33
2764,2013:02:01,1684.394,1687.709,1695.397,1683.818,86969,-3.315,-20
2765,2013:01:31,1687.709,1680.0,1697.37,1666.861,108509,7.709,46
2766,2013:01:30,1680.0,1679.455,1684.906,1673.712,76264,0.545,3
2767,2013:01:29,1679.455,1667.793,1685.221,1666.642,101143,11.662,70
2768,2013:01:28,1667.793,1662.878,1675.016,1660.213,73645,4.915,30
2769,2013:01:25,1662.878,1675.454,1676.974,1653.496,102833,-12.576,-75
2770,2013:01:24,1675.454,1657.81,1678.968,1653.972,89766,17.644,106
2771,2013:01:23,1657.81,1659.256,1666.062,1651.538,83304,-1.446,-9
2772,2013:01:22,1659.256,1646.994,1662.719,1646.849,111965,12.262,74
2773,2013:01:21,1646.994,1655.77,1662.828,1642.932,101286,-8.776,-53
2774,2013:01:18,1655.77,1664.025,1664.307,1626.022,162693,-8.255,-50
2775,2013:01:17,1664.025,1686.886,1690.119,1660.97,98376,-22.861,-136
2776,2013:01:16,1686.886,1676.244,1694.972,1673.146,87541,10.642,63
2777,2013:01:15,1676.244,1656.088,1680.52,1655.626,54517,20.156,122
2778,2013:01:14,1656.088,1664.124,1666.502,1653.824,64015,-8.036,-48
2779,2013:01:11,1664.124,1659.513,1665.47,1652.738,66590,4.611,28
2780,2013:01:10,1659.513,1658.454,1668.083,1657.75,22269,1.059,6
2781,2013:01:09,1658.454,1657.038,1665.97,1652.115,49334,1.416,9
2782,2013:01:08,1657.038,1647.956,1659.855,1635.807,98530,9.082,55
2783,2013:01:07,1647.956,1667.256,1672.012,1635.838,110578,-19.3,-116
2784,2013:01:04,1667.256,1671.162,1676.95,1663.536,86952,-3.906,-23
2785,2013:01:03,1671.162,1698.232,1703.296,1661.046,93677,-27.07,-159
2786,2013:01:02,1698.232,1696.064,1699.952,1686.658,69205,2.168,13
2787,2013:01:01,1696.064,1697.136,1700.607,1693.432,82647,-1.072,-6
2788,2012:12:31,1697.136,1711.697,1711.998,1689.614,48775,-14.561,-85
2789,2012:12:28,1711.697,1710.079,1723.438,1707.517,66461,1.618,9
2790,2012:12:27,1710.079,1712.962,1714.515,1704.99,16806,-2.883,-17
2791,2012:12:26,1712.962,1704.266,1717.345,1702.905,15059,8.696,51
2792,2012:12:25,1704.266,1699.891,1705.538,1684.008,27010,4.375,26
2793,2012:12:24,1699.891,1693.907,1703.359,1686.049,26555,5.984,35
2794,2012:12:21,1693.907,1697.6,1706.995,1684.86,24742,-3.693,-22
2795,2012:12:20,1697.6,1715.847,1717.474,1691.434,29409,-18.247,-106
2796,2012:12:19,1715.847,1714.878,1722.767,1712.837,21922,0.969,6
2797,2012:12:18,1714.878,1725.697,1731.811,1708.571,26614,-10.819,-63
2798,2012:12:17,1725.697,1719.638,1728.712,1718.146,22858,6.059,35
2799,2012:12:14,1719.638,1742.185,1743.177,1705.89,30570,-22.547,-129
2800,2012:12:13,1742.185,1748.699,1751.928,1740.594,21672,-6.514,-37
2801,2012:12:12,1748.699,1750.792,1752.244,1746.115,20393,-2.093,-12
2802,2012:12:11,1750.792,1730.438,1754.49,1728.279,17497,20.354,118
2803,2012:12:10,1730.438,1728.783,1732.627,1728.35,8423,1.655,10
2804,2012:12:07,1728.783,1727.065,1732.095,1719.826,20495,1.718,10
2805,2012:12:06,1727.065,1731.71,1735.593,1722.231,22428,-4.645,-27
2806,2012:12:05,1731.71,1713.962,1735.708,1713.962,20973,17.748,104
2807,2012:12:04,1713.962,1715.863,1717.517,1705.894,26652,-1.901,-11
2808,2012:12:03,1715.863,1726.404,1728.037,1704.884,30489,-10.541,-61
2809,2012:11:30,1726.404,1725.015,1734.116,1720.817,26766,1.389,8
2810,2012:11:29,1725.015,1728.265,1733.125,1717.965,27267,-3.25,-19
2811,2012:11:28,1728.265,1731.106,1738.105,1725.927,21195,-2.841,-16
2812,2012:11:27,1731.106,1731.382,1738.957,1727.156,30782,-0.276,-2
2813,2012:11:26,1731.382,1717.613,1735.16,1712.87,29239,13.769,80
2814,2012:11:23,1717.613,1716.003,1732.159,1703.225,44874,1.61,9
2815,2012:11:22,1716.003,1684.984,1720.98,1683.749,25717,31.019,184
2816,2012:11:21,1684.984,1677.982,1686.35,1672.738,21710,7.002,42
2817,2012:11:20,1677.982,1714.28,1717.004,1674.669,31770,-36.298,-212
2818,2012:11:19,1714.28,1720.617,1727.071,1713.722,21225,-6.337,-37
2819,2012:11:16,1720.617,1709.674,1726.097,1709.359,20973,10.943,64
2820,2012:11:15,1709.674,1709.294,1715.292,1705.281,14383,0.38,2
2821,2012:11:14,1709.294,1711.268,1717.36,1706.124,15326,-1.974,-12
2822,2012:11:13,1711.268,1712.069,1718.892,1700.935,27699,-0.801,-5
2823,2012:11:12,1712.069,1702.008,1718.088,1701.624,22711,10.061,59
2824,2012:11:09,1702.008,1707.685,1714.388,1698.736,28661,-5.677,-33
2825,2012:11:08,1707.685,1728.5,1730.346,1704.121,26973,-20.815,-120
2826,2012:11:07,1728.5,1721.717,1729.42,1713.819,21580,6.783,39
2827,2012:11:06,1721.717,1741.415,1743.502,1716.427,26917,-19.698,-113
2828,2012:11:05,1741.415,1750.054,1752.197,1738.265,21331,-8.639,-49
2829,2012:11:02,1750.054,1747.49,1753.671,1742.939,22223,2.564,15
2830,2012:11:01,1747.49,1737.366,1748.232,1734.955,20487,10.124,58
2831,2012:10:31,1737.366,1753.992,1754.175,1728.659,28182,-16.626,-95
2832,2012:10:30,1753.992,1767.241,1773.394,1752.265,25657,-13.249,-75
2833,2012:10:29,1767.241,1762.32,1774.976,1758.693,25090,4.921,28
2834,2012:10:26,1762.32,1764.262,1768.28,1757.093,27368,-1.942,-11
2835,2012:10:25,1764.262,1774.814,1779.815,1760.583,29632,-10.552,-59
2836,2012:10:24,1774.814,1780.757,1780.757,1766.763,23656,-5.943,-33
2837,2012:10:23,1780.757,1790.372,1796.001,1773.137,28861,-9.615,-54
2838,2012:10:22,1790.372,1777.971,1795.301,1777.755,30388,12.401,70
2839,2012:10:19,1777.971,1774.526,1781.865,1771.035,28713,3.445,19
2840,2012:10:18,1774.526,1774.923,1784.402,1770.721,31844,-0.397,-2
2841,2012:10:17,1774.923,1772.262,1791.744,1763.549,37985,2.661,15
2842,2012:10:16,1772.262,1777.389,1783.274,1767.426,34945,-5.127,-29
2843,2012:10:15,1777.389,1752.718,1780.389,1751.154,32344,24.671,141
2844,2012:10:12,1752.718,1760.699,1765.62,1736.572,31199,-7.981,-45
2845,2012:10:11,1760.699,1764.393,1775.11,1758.876,30722,-3.694,-21
2846,2012:10:10,1764.393,1773.074,1773.074,1755.743,29677,-8.681,-49
2847,2012:10:09,1773.074,1768.521,1787.584,1766.896,33383,4.553,26
2848,2012:10:08,1768.521,1770.344,1772.31,1756.04,30765,-1.823,-10
2849,2012:10:05,1770.344,1771.801,1779.449,1762.258,32916,-1.457,-8
2850,2012:10:04,1771.801,1761.196,1773.49,1752.392,34446,10.605,60
2851,2012:10:03,1761.196,1770.465,1776.621,1754.223,28414,-9.269,-52
2852,2012:10:02,1770.465,1766.977,1777.909,1765.695,38230,3.488,20
